exon_id	logit_mean_psi	Retina - Eye	RPE/Choroid/Sclera - Eye	Subcutaneous - Adipose	Visceral (Omentum) - Adipose	Adrenal Gland	Aorta - Artery	Coronary - Artery	Tibial - Artery	Bladder	Amygdala - Brain	Anterior cingulate - Brain	Caudate nucleus - Brain	Cerebellar Hemisphere - Brain	Cerebellum - Brain	Cortex - Brain	Frontal Cortex - Brain	Hippocampus - Brain	Hypothalamus - Brain	Nucleus accumbens - Brain	Putamen - Brain	Spinal cord (C1) - Brain	Substantia nigra - Brain	Mammary Tissue - Breast	EBV-xform lymphocytes - Cells	Leukemia (CML) - Cells	Xform. fibroblasts - Cells	Ectocervix - Cervix	Endocervix - Cervix	Sigmoid - Colon	Transverse - Colon	Gastroesoph. Junc. - Esophagus	Mucosa - Esophagus	Muscularis - Esophagus	Fallopian Tube	Atrial Appendage - Heart	Left Ventricle - Heart	Cortex - Kidney	Liver	Lung	Minor Salivary Gland	Skeletal - Muscle	Tibial - Nerve	Ovary	Pancreas	Pituitary	Prostate	Not Sun Exposed - Skin	Sun Exposed (Lower leg) - Skin	Ileum - Small Intestine	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole Blood	Retina - Eye_pred_delta_logit	RPE/Choroid/Sclera - Eye_pred_delta_logit	Subcutaneous - Adipose_pred_delta_logit	Visceral (Omentum) - Adipose_pred_delta_logit	Adrenal Gland_pred_delta_logit	Aorta - Artery_pred_delta_logit	Coronary - Artery_pred_delta_logit	Tibial - Artery_pred_delta_logit	Bladder_pred_delta_logit	Amygdala - Brain_pred_delta_logit	Anterior cingulate - Brain_pred_delta_logit	Caudate nucleus - Brain_pred_delta_logit	Cerebellar Hemisphere - Brain_pred_delta_logit	Cerebellum - Brain_pred_delta_logit	Cortex - Brain_pred_delta_logit	Frontal Cortex - Brain_pred_delta_logit	Hippocampus - Brain_pred_delta_logit	Hypothalamus - Brain_pred_delta_logit	Nucleus accumbens - Brain_pred_delta_logit	Putamen - Brain_pred_delta_logit	Spinal cord (C1) - Brain_pred_delta_logit	Substantia nigra - Brain_pred_delta_logit	Mammary Tissue - Breast_pred_delta_logit	EBV-xform lymphocytes - Cells_pred_delta_logit	Leukemia (CML) - Cells_pred_delta_logit	Xform. fibroblasts - Cells_pred_delta_logit	Ectocervix - Cervix_pred_delta_logit	Endocervix - Cervix_pred_delta_logit	Sigmoid - Colon_pred_delta_logit	Transverse - Colon_pred_delta_logit	Gastroesoph. Junc. - Esophagus_pred_delta_logit	Mucosa - Esophagus_pred_delta_logit	Muscularis - Esophagus_pred_delta_logit	Fallopian Tube_pred_delta_logit	Atrial Appendage - Heart_pred_delta_logit	Left Ventricle - Heart_pred_delta_logit	Cortex - Kidney_pred_delta_logit	Liver_pred_delta_logit	Lung_pred_delta_logit	Minor Salivary Gland_pred_delta_logit	Skeletal - Muscle_pred_delta_logit	Tibial - Nerve_pred_delta_logit	Ovary_pred_delta_logit	Pancreas_pred_delta_logit	Pituitary_pred_delta_logit	Prostate_pred_delta_logit	Not Sun Exposed - Skin_pred_delta_logit	Sun Exposed (Lower leg) - Skin_pred_delta_logit	Ileum - Small Intestine_pred_delta_logit	Spleen_pred_delta_logit	Stomach_pred_delta_logit	Testis_pred_delta_logit	Thyroid_pred_delta_logit	Uterus_pred_delta_logit	Vagina_pred_delta_logit	Whole Blood_pred_delta_logit
GT_52004	4.650869424969414	99.86349495	99.06475237	99.25036591	98.98159545	98.9422227	99.17545075	98.91323034	99.48956814	98.16997854	99.82911703	99.66941299	99.2392981	98.5303087	98.37655757	99.65894319	99.67412343	99.35153026	99.4938792	99.3118548	99.4988407	99.54997638	99.48975561	99.32974863	99.19042274	98.67975097	98.78555399	99.54126606	100.0	98.7074395	98.26751903	98.69984172	98.17403123	99.15342219	100.0	99.43494065	99.51445629	98.74141082	98.22610783	99.23461837	98.59016662	99.6387581	99.48055291	99.23741549	98.23271905	99.33917597	99.07125645	98.52643376	98.7088091	98.62449655	98.32130622	98.6752137	99.52358834	98.23541756	98.78540308	98.69370692	98.11860521	0.546875	0.119628906	-0.66796875	0.67578125	0.09716797	0.020507812	-0.49023438	0.2578125	-0.08203125	-0.51953125	0.26171875	0.095214844	-0.32421875	0.007019043	-0.06225586	0.765625	-0.28125	0.09326172	-0.20507812	-0.15136719	-0.09814453	0.25390625	-0.15332031	-0.036376953	-0.21484375	-0.41992188	-0.53515625	0.625	-0.25	-0.8515625	-0.0072631836	-0.26171875	-0.61328125	-0.3671875	0.33007812	-0.23242188	0.040771484	0.072753906	-0.6015625	0.0072631836	0.39648438	0.7578125	-0.33007812	-0.75390625	-0.019165039	0.32421875	-0.08935547	-0.48046875	0.61328125	0.546875	-0.31640625	-0.06689453	0.49609375	0.296875	0.5625	-0.16992188
GT_52549	5.051941878535381	100.0	100.0	99.54489614	99.34772374	99.92797036	98.59587839	99.30287208	98.46071117	99.67331356	99.58349827	99.60203809	99.63421267	99.17645013	99.51778653	99.61247499	99.811921	99.36022764	99.56334976	99.31038095	99.63532097	96.7037434	99.11241673	99.57781095	99.77247205	99.66801242	99.89207587	99.04901589	100.0	99.52154458	99.59742871	99.6159009	99.54232777	99.71893374	99.6682091	98.21551146	99.69039984	99.38811029	98.67997378	98.55602673	99.66509038	99.37338029	98.63089158	98.9408255	99.78768383	99.23013487	99.6299513	98.74690319	99.39975095	99.79796335	99.76117951	99.56058256	99.61146236	99.58437807	99.18739966	99.40637835	98.46016434	0.5078125	0.13085938	-0.5859375	0.6328125	0.11669922	-0.042236328	-0.4609375	0.27539062	-0.076660156	-0.51953125	0.23144531	0.087402344	-0.3828125	0.0036010742	-0.011230469	0.7578125	-0.28515625	0.040283203	-0.19824219	-0.14257812	0.010986328	0.2578125	-0.13769531	-0.03491211	-0.2109375	-0.4453125	-0.5	0.6484375	-0.31640625	-0.7890625	-0.018676758	-0.29101562	-0.58203125	-0.33398438	0.30078125	-0.23144531	0.07714844	0.055419922	-0.64453125	0.0031585693	0.33398438	0.7421875	-0.40625	-0.75390625	0.018554688	0.31054688	-0.09472656	-0.49414062	0.62109375	0.50390625	-0.32421875	-0.06982422	0.51171875	0.33398438	0.609375	-0.20507812
GT_53462	-6.59714970580349	0.0	0.0	0.138472096	0.179690574	0.282089286	0.060157433	0.121500381	0.017334109	0.28572	0.182274326	0.057804239	0.1528485	0.034937107	0.023235595	0.042511742	0.132376324	0.141440594	0.179195028	0.0223416	0.151718823	0.111850112	0.026247244	0.20624714	0.0	0.0	0.388841263	0.238071429	0.231523148	0.140687571	0.156537849	0.020772746	0.063436189	0.063119982	0.0	0.129717951	0.216620553	0.582068654	0.279288509	0.119644929	0.0	0.171286855	0.15716053	0.148945636	0.200978977	0.313613799	0.071522651	0.170420085	0.135150312	0.158549709	0.381312046	0.117998525	0.070027171	0.125243376	0.029836168	0.197028421	0.0	0.55859375	0.203125	-0.55078125	0.5859375	0.13867188	-0.051513672	-0.515625	0.21582031	-0.07519531	-0.53125	0.25195312	0.057373047	-0.47070312	-0.056396484	-0.025512695	0.73828125	-0.25390625	0.040283203	-0.203125	-0.15136719	-0.012634277	0.23632812	-0.12695312	-0.018188477	-0.16503906	-0.4765625	-0.42773438	0.640625	-0.30664062	-0.73828125	0.017333984	-0.29296875	-0.62109375	-0.40234375	0.3359375	-0.25976562	0.06982422	0.08984375	-0.5859375	0.032714844	0.33398438	0.78125	-0.390625	-0.81640625	-0.011779785	0.3125	-0.15429688	-0.46289062	0.6328125	0.5234375	-0.36132812	-0.023803711	0.4765625	0.29296875	0.61328125	-0.22558594
GT_53464	3.5201639469896477	98.6062032	96.87758932	95.73720409	96.99198409	98.38300617	97.1521852	97.48336556	95.97693856	98.1143308	98.462867	98.08370135	98.82576103	96.72085357	97.50199458	98.47005914	98.48131012	98.96145766	97.87659975	99.14765782	99.14884531	98.01790764	98.9661728	96.56874145	95.89428455		98.42149499	94.90739543	97.04751684	97.38165437	96.94898227	97.55873013	96.75087093	97.48018623	93.98996541	97.84532482	98.01089479	98.32290093	98.17760639	97.08578185	94.55379778	93.74129609	95.89379142	95.78414211	97.89383155	97.27817287	97.09827449	95.92489093	94.31812237	96.56968055	98.11686972	97.31618343	96.7940331	96.65402133	96.65917996	96.2518108	94.68002334	0.5234375	0.13378906	-0.57421875	0.63671875	0.115722656	-0.017578125	-0.47070312	0.27929688	-0.06347656	-0.54296875	0.21972656	0.100097656	-0.40234375	-0.021972656	-0.027954102	0.73046875	-0.29101562	0.034179688	-0.18652344	-0.16894531	-0.010131836	0.22949219	-0.13574219	-0.0034179688	-0.19921875	-0.45117188	-0.50390625	0.6171875	-0.29101562	-0.78125	0.0031738281	-0.27148438	-0.578125	-0.3125	0.30859375	-0.22558594	0.08203125	0.072753906	-0.62109375	-0.00021648407	0.33007812	0.7578125	-0.41015625	-0.72265625	0.012573242	0.30273438	-0.075683594	-0.48046875	0.625	0.51171875	-0.31054688	-0.055664062	0.5078125	0.3203125	0.6015625	-0.20605469
GT_54114	4.260345962614207	99.2779586	99.23218837	98.45697048	98.39807182	99.18907312	98.6649443	98.93983494	98.84525896	99.55346477	97.60835078	98.83216723	98.89107855	96.36758937	95.91320659	98.87532313	98.96311507	97.63777297	98.80117022	98.81297303	98.23170566	98.55238435	99.00843423	98.65627928	98.646633	99.1527504	99.12318913	99.19231949	98.65525966	98.67299825	99.08106372	98.60760674	99.03343443	98.89929354	98.78977123	98.29183002	99.20447243	98.57041978	98.38757084	98.54881584	99.0047294	98.99684573	98.1806449	98.00189321	99.15205635	98.79419423	98.51993779	98.24988054	98.47680416	98.83111825	98.68844842	98.85559073	98.88550077	98.75692059	98.03948943	98.42747742	97.61473727	0.54296875	0.12597656	-0.640625	0.66015625	0.104003906	0.01171875	-0.48632812	0.26171875	-0.07861328	-0.5234375	0.24707031	0.09716797	-0.34765625	-0.002960205	-0.052734375	0.75390625	-0.28320312	0.075683594	-0.19824219	-0.15722656	-0.076171875	0.24804688	-0.1484375	-0.029907227	-0.20605469	-0.4296875	-0.5234375	0.62109375	-0.26171875	-0.8359375	-0.0016937256	-0.26757812	-0.60546875	-0.35546875	0.32617188	-0.23242188	0.053466797	0.072753906	-0.6015625	0.0058288574	0.37695312	0.76171875	-0.34765625	-0.74609375	-0.008728027	0.31640625	-0.08691406	-0.4765625	0.61328125	0.53515625	-0.31640625	-0.06201172	0.5	0.30078125	0.57421875	-0.17871094
GT_54525	3.378772035154961	93.44304564	94.84477414	96.61403443	95.72089215	96.67215419	97.12636328	97.30792942	96.68751021	97.67549581	95.6583644	96.52840059	96.35010944	97.84491984	97.16260763	97.56038147	96.19879006	95.51904658	97.04859872	95.31931671	96.86180192	96.45787444	97.44067535	96.37454929	94.45381656	94.77172777	97.69993901	97.35801441	100.0	97.38640076	97.37310918	97.01745799	97.7095003	97.34239925	97.666615	97.88480789	98.67657078	96.17038818	92.58005855	95.96286719	96.76104763	98.95027528	94.8877561	97.18226039	95.0713691	98.49442469	97.82415454	95.74989109	96.93240562	96.17661033	97.70966567	97.15284168	96.42678158	96.96724974	96.82072653	97.40392911	96.41039939	0.53515625	0.10595703	-0.6640625	0.67578125	0.08935547	0.024169922	-0.47460938	0.28125	-0.079589844	-0.5234375	0.24902344	0.09863281	-0.3125	0.014099121	-0.056152344	0.7578125	-0.2890625	0.087402344	-0.20214844	-0.15429688	-0.08691406	0.24609375	-0.15820312	-0.043701172	-0.21386719	-0.41601562	-0.54296875	0.6171875	-0.25585938	-0.8515625	-0.010375977	-0.26367188	-0.59765625	-0.34765625	0.32617188	-0.22753906	0.049804688	0.063964844	-0.61328125	0.003540039	0.38476562	0.75	-0.33984375	-0.734375	-0.012145996	0.31640625	-0.078125	-0.48632812	0.609375	0.53515625	-0.30664062	-0.07861328	0.51171875	0.3125	0.5625	-0.17578125
GT_54769	5.68632330226015	99.5259847	99.66373655	99.75169047	99.78723617	99.74332966	99.5412867	99.12553128	99.95559503	100.0	99.21296296	99.36688826	100.0	99.57605677	99.91007284	99.66555396	100.0	100.0	99.34050469	100.0	100.0	100.0	98.7239086	100.0			99.82906116			100.0	98.52407484	99.78354978	100.0	99.74489058	100.0	99.65870307	99.20558647	100.0	99.06195424	99.47523259	99.00376662	100.0	99.59217327	100.0	99.40115369	99.65659409	99.63598169	100.0	99.3867157	99.12220126	99.48979592	99.4742829	99.75793283	99.72702309	100.0	100.0	100.0	0.5546875	0.13476562	-0.62109375	0.66015625	0.111328125	0.01940918	-0.49609375	0.25585938	-0.067871094	-0.54296875	0.22949219	0.107421875	-0.3828125	-0.027832031	-0.05883789	0.73046875	-0.28710938	0.063964844	-0.18359375	-0.17578125	-0.07910156	0.22949219	-0.14160156	0.00024223328	-0.19921875	-0.43945312	-0.51953125	0.59765625	-0.24804688	-0.8203125	0.01586914	-0.2578125	-0.6015625	-0.3359375	0.32617188	-0.23046875	0.05517578	0.09082031	-0.58984375	0.0021972656	0.36328125	0.7734375	-0.36523438	-0.71875	-0.008361816	0.30859375	-0.07714844	-0.46679688	0.62109375	0.54296875	-0.31054688	-0.04736328	0.49023438	0.2890625	0.57421875	-0.18359375
GT_54931	7.260667088230979	99.89160815	99.75234928	99.96132624	99.93311909	99.94537167	99.91210589	99.90977443	99.96532869	100.0	99.9807552	99.941974	99.9731899	99.98967651	99.97474337	99.97296348	99.92769642	99.88138088	99.98307058	99.94881362	99.96238463	100.0	99.96450175	99.9170929	99.88596322	99.95569576	99.95514635	100.0	100.0	99.96583045	99.86045797	99.92816717	99.84186052	99.94921413	100.0	99.9181767	99.93617691	99.93597783	99.86436281	99.86782282	99.83345425	99.96048695	99.94350711	99.97060744	99.8502787	99.95075103	99.94237449	99.91737656	99.93401535	99.9086844	99.85043196	99.87973029	99.94611742	99.87980089	99.98628665	99.8857279	99.8742728	0.546875	0.1171875	-0.65625	0.66796875	0.10107422	0.020874023	-0.49023438	0.26367188	-0.080566406	-0.51953125	0.25195312	0.09716797	-0.33398438	-0.0012054443	-0.057617188	0.75390625	-0.28515625	0.088378906	-0.19238281	-0.15820312	-0.087890625	0.24609375	-0.15332031	-0.03564453	-0.21191406	-0.42382812	-0.53125	0.6171875	-0.24902344	-0.84375	0.00014305115	-0.265625	-0.609375	-0.36132812	0.33203125	-0.234375	0.040527344	0.076660156	-0.59765625	0.0047302246	0.38867188	0.7578125	-0.3359375	-0.74609375	-0.017211914	0.31835938	-0.08300781	-0.47460938	0.609375	0.546875	-0.31054688	-0.063964844	0.49609375	0.296875	0.5625	-0.17578125
GT_55377	-1.5930854265011856	0.0		16.34260682	18.44614146	13.07691538	24.07322597	20.16922255	22.472901	15.00004167	35.16481593	13.62745098	20.13181389	26.30762411	48.84910486	14.0523792	20.39473684	25.65362418	15.55555556	23.85964912	4.257246377		28.95833333	15.58107716	9.866404984	2.380952381	3.109748467			18.14573647	17.20768408	20.97947442	14.39900548	21.39533471		14.01746325	15.48989023	15.02302535	19.73429952	13.15974322	14.82211957	24.95043776	19.25688481	19.87614658	12.87953953	6.538461538	16.90795259	16.22641357	16.27209612	12.77054708	17.30767949	15.2678446	3.679117803	14.04482292	18.98298778	14.16039717	10.81955511	0.53515625	0.110839844	-0.68359375	0.671875	0.08642578	0.012817383	-0.48046875	0.26757812	-0.09716797	-0.50390625	0.27734375	0.08642578	-0.2890625	0.028686523	-0.052734375	0.77734375	-0.2734375	0.109375	-0.22265625	-0.13867188	-0.09033203	0.26757812	-0.16113281	-0.0625	-0.22265625	-0.41210938	-0.53125	0.64453125	-0.25585938	-0.85546875	-0.022460938	-0.26953125	-0.609375	-0.3828125	0.33398438	-0.23535156	0.033447266	0.059814453	-0.61328125	0.018920898	0.40820312	0.74609375	-0.31835938	-0.7734375	-0.021850586	0.32421875	-0.09814453	-0.49023438	0.60546875	0.5390625	-0.31835938	-0.08203125	0.5	0.30859375	0.55859375	-0.17089844
GT_58052	-0.2341394850496362	49.05305492	54.32425676	52.50114061	45.27151585	45.95959596	42.69838745	39.7744443	50.23811132		50.75755724	48.1341365	43.9793452	30.76384838	34.03745645	39.48734538	40.72745755	41.9361675	36.0	37.53769118	46.71049693	57.55638448	48.23840255	45.90348227			45.727341			48.93518604	46.6595503	42.66055322	38.55554889	42.16593697		35.92742937	42.54165333			36.29680469	51.41843972	36.47540984	49.30301891	34.91197499		37.78140798	36.47076972	42.07683118	49.8734886	57.18752083		44.26615166	78.15746596	37.84740983	40.86189401	30.09781204		0.55859375	0.140625	-0.6171875	0.65234375	0.11621094	0.0146484375	-0.5	0.24707031	-0.06542969	-0.54296875	0.23535156	0.091796875	-0.38867188	-0.030395508	-0.05810547	0.73046875	-0.28710938	0.06298828	-0.18554688	-0.16894531	-0.079589844	0.22460938	-0.140625	-0.005493164	-0.19335938	-0.43945312	-0.515625	0.6015625	-0.25195312	-0.8125	0.012878418	-0.25976562	-0.60546875	-0.34765625	0.328125	-0.23144531	0.057861328	0.09082031	-0.5859375	2.002716e-05	0.3671875	0.7734375	-0.36328125	-0.73046875	-0.012451172	0.31640625	-0.08691406	-0.46679688	0.6171875	0.54296875	-0.31835938	-0.043701172	0.48828125	0.28515625	0.57421875	-0.18457031
GT_58252	-2.8316954365689657																										0.0						0.0																0.0				22.25410104					0.5546875	0.12207031	-0.6640625	0.6796875	0.09716797	0.036376953	-0.49609375	0.25976562	-0.07861328	-0.52734375	0.25390625	0.103515625	-0.33398438	-0.0043640137	-0.07080078	0.75	-0.28710938	0.088378906	-0.19921875	-0.16796875	-0.111328125	0.2421875	-0.15332031	-0.02758789	-0.20800781	-0.42382812	-0.5390625	0.60546875	-0.23828125	-0.8515625	0.0068969727	-0.2578125	-0.61328125	-0.35742188	0.3359375	-0.22753906	0.045410156	0.08203125	-0.59375	0.008239746	0.39648438	0.76953125	-0.33203125	-0.73046875	-0.020141602	0.31835938	-0.08154297	-0.47460938	0.61328125	0.55078125	-0.30859375	-0.064453125	0.49414062	0.29296875	0.5625	-0.16796875
GT_58760	2.061882439456032				88.76646632																					79.21429571	87.99851554			79.16666667	93.44335675		94.07690308			81.8627451			91.66666667	92.72948585			100.0		80.1931872					88.94926565		92.67671764	79.96989489			100.0		0.546875	0.140625	-0.62890625	0.64453125	0.11035156	-0.004425049	-0.49609375	0.24804688	-0.076660156	-0.5234375	0.2578125	0.08154297	-0.37109375	-0.0099487305	-0.046875	0.7578125	-0.27734375	0.07128906	-0.20214844	-0.14648438	-0.063964844	0.25	-0.14550781	-0.03173828	-0.20117188	-0.43945312	-0.5078125	0.63671875	-0.27734375	-0.81640625	-0.0056152344	-0.27539062	-0.62109375	-0.37695312	0.32617188	-0.24316406	0.05444336	0.076660156	-0.6015625	0.012512207	0.375	0.765625	-0.35351562	-0.77734375	-0.009338379	0.32421875	-0.10986328	-0.4765625	0.6171875	0.5390625	-0.33203125	-0.056152344	0.4921875	0.29882812	0.58203125	-0.18554688
GT_58870	-5.241524527314251						0.0	0.0	0.0				0.0	0.0		0.0	0.0	0.0								0.0	0.0				0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0		0.0		0.0	0.0				0.0			13.16080712	0.0			0.0	0.546875	0.13769531	-0.62890625	0.65234375	0.10986328	0.0028533936	-0.49023438	0.25195312	-0.07763672	-0.52734375	0.25195312	0.08984375	-0.36523438	-0.009765625	-0.048828125	0.75390625	-0.27929688	0.07470703	-0.20019531	-0.15625	-0.06689453	0.24902344	-0.14648438	-0.027954102	-0.20117188	-0.43554688	-0.51171875	0.625	-0.26757812	-0.8203125	0.0032196045	-0.27539062	-0.61328125	-0.36523438	0.32617188	-0.23828125	0.053710938	0.07470703	-0.60546875	0.010437012	0.37304688	0.765625	-0.35742188	-0.7578125	-0.010192871	0.31835938	-0.09814453	-0.47265625	0.6171875	0.5390625	-0.32617188	-0.05883789	0.49609375	0.29882812	0.578125	-0.18457031
GT_59343	-1.4311223671707438	21.42871071		10.05929483	29.0705		19.96859364	26.09414852	15.97224092	0.0				12.57245652	16.22718053	14.84593838	15.78947368		21.66666667					16.75611151						24.13043478	12.21700976	24.6260812		16.45162005		20.53291536	18.75			12.21580116		25.07879965	15.88118069	27.28832952		18.87256618	26.19565217	14.14695946	13.47126437	19.01705556			39.98974885	27.0940492	15.40349123	19.32565789	25.508827	0.5390625	0.123046875	-0.58203125	0.66015625	0.12109375	0.019042969	-0.47070312	0.27539062	-0.056640625	-0.5546875	0.19628906	0.12597656	-0.3984375	-0.03125	-0.047851562	0.703125	-0.30859375	0.029541016	-0.16503906	-0.19335938	-0.051757812	0.21289062	-0.13574219	0.022338867	-0.20019531	-0.44335938	-0.52734375	0.57421875	-0.25195312	-0.8046875	0.025268555	-0.25585938	-0.5703125	-0.28125	0.30859375	-0.20605469	0.07861328	0.09423828	-0.6015625	-0.011657715	0.33203125	0.765625	-0.40625	-0.6640625	0.013000488	0.29101562	-0.04248047	-0.47070312	0.62109375	0.52734375	-0.29296875	-0.046142578	0.50390625	0.30273438	0.58984375	-0.1875
GT_61650	-5.118267306468571	0.436575729	0.266333948	0.869861785	0.41899603	0.221047219	0.380708968	0.348796544	0.420359766	0.871592772	0.568867645	0.367367494	0.362932286	0.379535568	0.420038984	0.456327624	0.208380725	0.31901055	0.444748038	0.628859015	0.475601861	0.184266952	0.300585754	0.9743009	1.176995589	1.582235822	0.535583206	0.703493105	0.557063641	0.451886835	0.507715284	0.404891526	0.392770954	0.355713897	0.899863058	0.724252279	0.500307183	0.365500428	0.338162922	0.478769851	0.551696872	0.41650592	0.771304301	1.21985768	0.273544537	0.577682914	0.61738607	0.748374479	0.801904258	0.838932133	0.895081303	0.45285982	2.232837089	0.584731926	0.70028618	0.602464902	0.738520233	0.5390625	0.11425781	-0.62890625	0.671875	0.107421875	0.026977539	-0.48046875	0.26953125	-0.06640625	-0.53125	0.23632812	0.111328125	-0.34765625	-0.00970459	-0.059326172	0.734375	-0.296875	0.068359375	-0.18652344	-0.17382812	-0.07763672	0.23339844	-0.15136719	-0.011291504	-0.20996094	-0.42773438	-0.5390625	0.6015625	-0.25	-0.83203125	0.005340576	-0.25585938	-0.59765625	-0.328125	0.31445312	-0.21972656	0.057373047	0.084472656	-0.6015625	-0.0027313232	0.37109375	0.7578125	-0.3671875	-0.70703125	-0.003540039	0.30859375	-0.064941406	-0.4765625	0.61328125	0.5390625	-0.30273438	-0.063964844	0.5	0.30078125	0.57421875	-0.171875
GT_62377	-4.839088330608688	0.436954315	0.0	0.821553058	0.886286095	0.455027857	0.718380714	1.383676549	0.842269562	2.061850515	0.560714992	0.654514654	0.53706217	0.716403087	0.527344883	0.558008794	0.636755507	0.459483222	0.441425731	0.459772555	0.470460363	0.260141908	0.356553071	0.962581145	0.416237147	0.310203416	0.289472475	0.0	0.0	1.208467986	0.849592643	0.691761182	0.691177144	0.904832096	5.144495961	0.756425725	0.517227429	0.458904978	0.723710773	0.857313855	0.743499278	0.691876091	0.634251735	0.787401662	0.358996128	0.684418735	1.289505757	0.551843237	0.808288137	1.312876233	1.489026377	1.1399566	0.911493231	0.845985181	0.528035762	0.463082992	1.704303484	0.5703125	0.13671875	-0.66796875	0.67578125	0.10498047	0.036865234	-0.51953125	0.24023438	-0.07910156	-0.51953125	0.26953125	0.08935547	-0.34765625	-0.0070495605	-0.07910156	0.76171875	-0.27148438	0.10546875	-0.20410156	-0.15625	-0.12792969	0.24609375	-0.15625	-0.033447266	-0.19335938	-0.4296875	-0.5234375	0.6171875	-0.24121094	-0.84765625	0.014343262	-0.265625	-0.64453125	-0.39453125	0.34570312	-0.24511719	0.037353516	0.08544922	-0.58203125	0.014526367	0.40820312	0.77734375	-0.31445312	-0.76953125	-0.027954102	0.33007812	-0.109375	-0.46289062	0.61328125	0.56640625	-0.33007812	-0.061767578	0.484375	0.28515625	0.5625	-0.16601562
GT_63176	-2.458411482987849	0.0	6.500998943	13.86094207	9.233035845	3.949229277	7.36623061	8.240754461	6.576243406	0.0	7.075462264	3.067737819	3.371837257	3.448275862	1.851851852	2.418613623	1.182794715	2.744116891	3.506319301	1.9470774	2.547770701	7.142821429	7.483294778	19.42016839	14.96159175	4.5995671	7.363763623		0.0	6.034265711	9.419226768	5.623981664	9.091920632	5.084745763	0.0	6.903358356	10.52631579	10.74135197	7.116544153	8.594786854	9.859261569	20.3125	15.49398625	6.083312917	10.49530596	3.202751422	11.40352778	20.32628469	26.3967596	11.37384034	9.615375	10.23451714	8.05012005	6.633322385	3.125020833	10.8458889	21.0920591	0.54296875	0.14257812	-0.61328125	0.640625	0.11328125	-0.011413574	-0.4921875	0.25585938	-0.076171875	-0.52734375	0.24707031	0.08496094	-0.38085938	-0.017578125	-0.04272461	0.75	-0.27734375	0.06298828	-0.19726562	-0.15039062	-0.050048828	0.24316406	-0.14257812	-0.026123047	-0.19921875	-0.43945312	-0.5078125	0.62890625	-0.27929688	-0.80859375	-0.0062561035	-0.2734375	-0.60546875	-0.36328125	0.32421875	-0.24023438	0.05810547	0.07519531	-0.6015625	0.0055236816	0.36132812	0.7578125	-0.36914062	-0.765625	-0.009338379	0.31835938	-0.10253906	-0.4765625	0.6171875	0.53125	-0.328125	-0.053222656	0.49609375	0.30273438	0.5859375	-0.19335938
GT_63428	-4.056508308044249	0.451444528	0.55053211	2.429126933	1.291290057	0.694873417	1.755422042	0.891660881	2.134670663	3.325956622	1.434994887	0.969387857	0.558254991	2.07871198	2.406798469	1.029786002	0.699598186	0.735868209	1.315703575	0.726387749	1.193202074	1.764260213	0.81595336	2.059873549	2.719608122	2.487540487	1.007584897	1.704262211	4.232594477	2.478863721	1.26974809	2.114273768	1.194422187	2.877412368	1.308982218	1.907725813	1.292274108	1.109835227	0.951753226	1.600452349	1.499786561	1.30116222	2.473191382	2.405504123	1.837816771	1.505222036	1.807144025	2.713490879	2.863290299	1.529814451	1.650808571	1.976892479	2.254925853	1.115627906	2.811784845	2.402675582	1.562856683	0.53515625	0.12890625	-0.625	0.6484375	0.10888672	-0.0070495605	-0.484375	0.26171875	-0.076171875	-0.5234375	0.24902344	0.08251953	-0.359375	0.0034942627	-0.036376953	0.7578125	-0.28125	0.072753906	-0.203125	-0.14550781	-0.049560547	0.25	-0.14550781	-0.037353516	-0.20507812	-0.43554688	-0.51171875	0.640625	-0.28320312	-0.8125	-0.011291504	-0.27929688	-0.60546875	-0.35742188	0.31835938	-0.23730469	0.056396484	0.0703125	-0.61328125	0.006958008	0.36914062	0.7578125	-0.36523438	-0.765625	-0.0020599365	0.32226562	-0.10058594	-0.484375	0.6171875	0.53125	-0.328125	-0.06689453	0.50390625	0.3125	0.58203125	-0.18945312
